ts_code,trade_date,open,high,low,close,vol,amount,total_mv,market_cap,year_month,monthly_return,market_cap_group
000023.SZ,20190131,33.927519808000135,34.36567035154486,32.73001551686214,34.19953029298322,5722561,195708898.27294436,2500000,250.0,201901,0.0,3
000023.SZ,20190228,33.99884405013483,34.99273623886416,32.634000351191666,34.34626864625623,3235466,111126184.43182804,2500000,250.0,201902,0.0042906540533136,3
000023.SZ,20190329,33.826098119581935,33.93668595504521,32.8219060052149,33.113891188693486,4546508,150552571.20052445,2500000,250.0,201903,-0.0358809706595907,3
000023.SZ,20190430,34.931760940708784,35.6078243003569,33.55200793537124,34.783880721060164,3550807,123510847.15150549,2500000,250.0,201904,0.0504316911247471,3
000023.SZ,20190531,36.26786928990539,37.67505358682169,34.273291718680035,36.10857576374091,4569915,165013122.01135603,2500000,250.0,201905,0.0380835897323756,3
000023.SZ,20190628,34.03870954226979,35.37276317390192,33.61420294397673,34.31924857682156,4794394,164539999.4612218,2500000,250.0,201906,-0.0495540781953559,3
000023.SZ,20190731,33.93947803493932,34.48824579567532,33.49780564335428,33.79150756450365,3606189,121858562.87252983,2500000,250.0,201907,-0.0153774058058583,3
000023.SZ,20190830,32.00294078723905,32.870547834695586,31.61877223422069,31.97105820002452,2154246,68873524.24317002,2500000,250.0,201908,-0.0538729845362513,3
000023.SZ,20190930,29.973039978055937,30.93605129953897,29.65959258550002,29.953448604936067,4395836,131670447.70172776,2500000,250.0,201909,-0.0631073761295429,3
000023.SZ,20191031,33.097930405422055,34.33547386358654,31.862935008499324,32.697571313448584,5755237,188182272.23329788,2500000,250.0,201910,0.0916129139153716,3
000023.SZ,20191129,31.979587384523487,32.90070098734476,31.05661053103252,32.22761077051712,6185204,199334347.04824555,2500000,250.0,201911,-0.0143729495510931,3
000023.SZ,20191231,33.468320354479246,34.973844041694306,33.2155025717434,33.40414441940568,5827433,194660413.5264105,2500000,250.0,201912,0.0365070081448575,3
000023.SZ,20200131,33.45597663205388,35.372345032387955,33.45597663205388,34.04261707306438,4897249,166715172.41844746,2500000,250.0,202001,0.0191135760174652,3
000023.SZ,20200228,34.40542603907272,36.04139119746013,34.06515977407731,34.247456494335125,3479693,119170634.63114248,2500000,250.0,202002,0.0060171467085243,3
000023.SZ,20200331,32.209990856827474,33.36575550834031,32.032636473980205,32.563423436876384,4245933,138262114.16360685,2500000,250.0,202003,-0.0491725000873363,3
000023.SZ,20200430,31.58230822661515,31.58230822661515,30.379830091752385,31.01675545848883,4797330,148797611.46367222,2500000,250.0,202004,-0.0474970938293923,3
000023.SZ,20200529,31.371084999467325,31.97262270166309,30.31311435636065,31.79486717682924,5484881,174391062.8757143,2500000,250.0,202005,0.0250868186191102,3
000023.SZ,20200630,34.236429465795446,34.81135069715187,32.18193651572062,33.684876259076624,6607710,222579893.7058632,2500000,250.0,202006,0.05944384267234,3
000023.SZ,20200731,30.43761528836202,32.488924838872094,30.43761528836202,30.690176622217663,5480767,168205707.25522202,2500000,250.0,202007,-0.0889033883878975,3
000023.SZ,20200831,28.87278604199692,29.862317800697035,28.500057082894845,29.341698397260604,5057889,148407053.56482205,2500000,250.0,202008,-0.0439384315560064,3
000023.SZ,20200930,29.199597344282328,29.820854839756333,28.001092971342977,29.13360630577603,4690016,136637079.71179047,2500000,250.0,202009,-0.0070920261215691,3
