ts_code,trade_date,open,high,low,close,vol,amount,total_mv,market_cap,year_month,monthly_return,market_cap_group
600001.SH,20190131,10.37641148333775,10.532127680481643,9.704323175788778,10.285552920533805,1946340,20019183.071351767,300000,30.0,201901,0.0,1
600001.SH,20190228,10.500169379502111,10.59331879295116,10.08403994729946,10.401706123437878,1407873,14644281.205122856,300000,30.0,201902,0.0112928496699664,1
600001.SH,20190329,10.195834834784351,10.671326261520514,10.033697253527652,10.133780615363406,1501704,15217938.885213688,300000,30.0,201903,-0.0257578425015068,1
600001.SH,20190430,10.7999235377081,11.045628422599478,10.647294074380891,10.86120855242915,1801608,19567640.217724778,300000,30.0,201904,0.0717824832287095,1
600001.SH,20190531,10.991218570922278,10.991218570922278,10.88800770664699,10.96565641363748,1181351,12954289.169907052,300000,30.0,201905,0.0096165965973435,1
600001.SH,20190628,10.498537568292624,11.04157134667394,9.870661775820295,10.465346835185004,1884535,19722312.39804537,300000,30.0,201906,-0.0456251372084086,1
600001.SH,20190731,10.830606607172022,11.584131507536958,10.830606607172022,10.979087646572424,1868303,20512262.3873542,300000,30.0,201907,0.0490897071523896,1
600001.SH,20190830,12.18696463952332,12.691632640210893,11.648539359236404,12.35548054448399,2275348,28113017.94593056,300000,30.0,201908,0.1253649612990623,1
600001.SH,20190930,12.507319260855894,13.128806685544545,11.82803153358676,12.565047834297786,1985338,24945866.937249094,300000,30.0,201909,0.0169614843436709,1
600001.SH,20191031,12.534861042397102,12.91440229500177,12.19749824941885,12.786676922890717,1463976,18719388.13486586,300000,30.0,201910,0.0176385391854989,1
600001.SH,20191129,13.17440824602726,13.482660137225432,13.17440824602726,13.232772527047896,1095281,14493604.326197546,300000,30.0,201911,0.0348875323000128,1
600001.SH,20191231,13.79588111704524,13.817620258141112,13.68354334615696,13.781717304531258,1388527,19136286.583708875,300000,30.0,201912,0.0414837311199383,1
600001.SH,20200131,13.19237197485886,13.645113310683096,12.97568366510264,13.144628030561572,1862067,24476178.08298369,300000,30.0,202001,-0.0462271326491524,1
600001.SH,20200228,13.199067582191097,13.44998050153805,12.820978126748484,13.114231771864072,2092975,27447759.242717206,300000,30.0,202002,-0.0023124472314338,1
600001.SH,20200331,11.8722805727522,12.404212773705613,11.238623350217688,11.72753918974542,2682681,31461246.561085436,300000,30.0,202003,-0.1057395207162444,1
600001.SH,20200430,11.579272960060443,11.855507124958605,10.827747813322722,11.500561645825275,2017285,23199910.49969864,300000,30.0,202004,-0.0193542345284689,1
600001.SH,20200529,11.296020626143054,11.628245461779816,10.587552519060988,11.227442575837289,2234125,25083510.14474248,300000,30.0,202005,-0.0237483245078843,1
600001.SH,20200630,11.769406517243713,12.27027608561866,11.769406517243713,11.87031530137872,1284268,15244666.091471044,300000,30.0,202006,0.0572590526470351,1
600001.SH,20200731,12.273234270757518,13.054566215146856,12.185409598661886,12.414449386733832,2272203,28208149.139884774,300000,30.0,202007,0.0458399015982255,1
