ts_code,trade_date,open,high,low,close,vol,amount,total_mv,market_cap,year_month,monthly_return,market_cap_group
000026.SZ,20190131,36.751790855383945,38.44316364946738,34.96839940441818,36.46078778098789,7777425,283571042.40754974,800000,80.0,201901,0.0,2
000026.SZ,20190228,32.59962320198492,34.75884545798471,32.59962320198492,33.0312197231711,4795852,158412841.17180955,800000,80.0,201902,-0.0940618200138042,2
000026.SZ,20190329,34.33641015798824,35.39786797845688,32.84164816684849,34.30917363264634,5115420,175505832.98391175,800000,80.0,201903,0.0386892739712778,2
000026.SZ,20190430,34.99605268945037,35.931831885269375,34.36725716494343,35.547988943452715,5166323,183652392.88230547,800000,80.0,201904,0.0361074074260885,2
000026.SZ,20190531,35.50016630865984,36.79744554875514,34.29144439815493,35.247853502856586,5824491,205300805.49670663,800000,80.0,201905,-0.008443106052316,2
000026.SZ,20190628,35.96503010868123,35.96503010868123,35.571235345023425,35.83252872853703,2772051,99329597.0944698,800000,80.0,201906,0.0165875412990199,2
000026.SZ,20190731,35.818184965043315,36.977593791568005,34.70027046104556,35.88794561462107,5888282,211318344.17955217,800000,80.0,201907,0.0015465524776068,2
000026.SZ,20190830,33.20479457038126,33.20479457038126,32.68043828759975,32.8382200987684,3659458,120170087.2461988,800000,80.0,201908,-0.0849791054802029,2
000026.SZ,20190930,32.06575655629438,32.222759986577195,30.317640614962293,31.632596780606967,4172632,131991185.5698576,800000,80.0,201909,-0.0367140275732132,2
000026.SZ,20191031,32.85230887547741,34.21248848021945,31.473909106705808,32.71225289322528,7396969,241971520.5713477,800000,80.0,201910,0.0341311249312361,2
000026.SZ,20191129,33.76738345002365,34.31834437602474,31.672480136633563,33.07100866163475,5371950,177655804.9798688,800000,80.0,201911,0.01096701500751,2
000026.SZ,20191231,31.288023192089994,32.48852325931947,29.29350793144462,30.996954524512983,7951601,246475414.59407195,800000,80.0,201912,-0.0627151762542957,2
000026.SZ,20200131,33.093649791150085,33.78355374880686,31.3556642850006,32.57199741499535,6841294,222834610.4832232,800000,80.0,202001,0.0508128270871512,2
000026.SZ,20200228,31.5296577108843,32.01365122769037,29.896097114539234,31.37320014403577,6727690,211069164.877028,800000,80.0,202002,-0.0368045365989033,2
000026.SZ,20200331,30.118746438052604,30.420950806863765,29.191700607267027,30.01597461742192,6436406,193194999.12342212,800000,80.0,202003,-0.0432606658033853,2
000026.SZ,20200430,28.369756668402616,28.59099239967506,28.27085375615022,28.557232479832493,4938749,141037003.35254025,800000,80.0,202004,-0.0485988596466475,2
000026.SZ,20200529,27.833782607971465,28.3923180745777,26.90839860079332,27.80855542058147,4886660,135890955.43153864,800000,80.0,202005,-0.0262167231989216,2
000026.SZ,20200630,31.496632590490872,33.47442492537426,30.537974959651912,31.7099918391412,9258874,293598818.9796366,800000,80.0,202006,0.1402962634899123,2
000026.SZ,20200731,32.294047011948884,33.82512604940006,31.16888299031868,32.59409687793204,5210591,169834507.84528077,800000,80.0,202007,0.0278809607796728,2
000026.SZ,20200831,36.083037512408,37.20051223013782,35.06212841117287,36.09488370702061,4413312,159297983.40279853,800000,80.0,202008,0.10740554776527,2
000026.SZ,20200930,35.61101847431213,38.02645946661678,34.24595631446261,36.32738006435526,7002497,254382369.91850752,800000,80.0,202009,0.0064412551989863,2
000026.SZ,20201030,37.55835536310411,37.55835536310411,35.68361411809244,36.93338932235923,5838324,215629093.28207365,800000,80.0,202010,0.0166818872412599,2
000026.SZ,20201130,35.234108407612624,36.25285544644027,34.165915646442606,35.25304211220334,7101276,250341581.87837887,800000,80.0,202011,-0.0454966966472969,2
000026.SZ,20201231,36.55194962018766,38.81941910601539,35.40290184362477,37.1981793818979,7053345,262371592.55241263,800000,80.0,202012,0.0551764373554934,2
000026.SZ,20210129,39.55840563481134,41.937695320241446,38.976871651670486,40.02218608391366,6164829,246729933.41350737,800000,80.0,202101,0.0759178741793484,2
000026.SZ,20210226,41.10832279860015,41.59534075138749,39.278827750072544,41.30816259883653,3569045,147430691.18256453,800000,80.0,202102,0.0321315910187063,2
000026.SZ,20210331,42.58222778472023,43.79797466641394,40.78955630406932,42.75300890235694,5267162,225187023.87615615,800000,80.0,202103,0.0349772590359926,2
000026.SZ,20210430,43.48557734050845,43.48557734050845,41.06235185584989,43.33783618466171,6562494,284404289.93482536,800000,80.0,202104,0.0136792075533316,2
000026.SZ,20210531,43.944118241789525,46.52339191851518,42.60317800987429,44.12127606678412,5624284,248150587.04199687,800000,80.0,202105,0.0180775034264328,2
000026.SZ,20210630,46.37007786281722,47.350040047566566,44.9143985355792,46.04112851988245,5238216,241173376.07090452,800000,80.0,202106,0.0435130763260869,2
000026.SZ,20210730,48.60486855915426,49.06418896861079,46.473373854199394,48.55801680813664,4404608,213879029.29725316,800000,80.0,202107,0.0546660859359104,2
000026.SZ,20210831,45.60795904650921,48.05196090690528,45.60573862198455,45.89585668303756,3896446,178830727.18919495,800000,80.0,202108,-0.0548243173854867,2
000026.SZ,20210930,44.30754501821921,46.86296634488399,43.75761976277732,44.56374642797844,8459275,376976986.0645373,800000,80.0,202109,-0.0290246299194029,2
000026.SZ,20211029,43.625787801282186,45.16407475422288,43.398346918733175,43.84550758948705,6673657,292609878.64313334,800000,80.0,202110,-0.0161171107921136,2
000026.SZ,20211130,39.82412306152085,41.27719425005815,38.3422875221204,39.75949697974348,6187123,245996898.23180145,800000,80.0,202111,-0.0931910892217218,2
000026.SZ,20211231,42.81906379360456,44.497389826568615,42.57798992664023,42.81915119081869,4120438,176433657.6943946,800000,80.0,202112,0.0769540472967762,2
000026.SZ,20220131,44.42750285972395,45.56800324197797,44.42750285972395,45.37246952714871,3744697,169906150.5209052,800000,80.0,202201,0.0596302884415302,2
000026.SZ,20220228,45.765783490212286,46.5968298441266,45.55379181846092,45.94660373368361,3743032,171979608.06649724,800000,80.0,202202,0.0126538011379646,2
000026.SZ,20220331,44.86461108329382,46.17325371941418,44.79719041379936,45.47260038116909,5602077,254741008.72553855,800000,80.0,202203,-0.0103163958594622,2
000026.SZ,20220429,44.77347452177878,44.880498407044925,42.99064001415302,43.93248319774755,4923099,216283964.09834775,800000,80.0,202204,-0.0338691249348326,2
