ts_code,trade_date,open,high,low,close,vol,amount,total_mv,market_cap,year_month,monthly_return,market_cap_group
600005.SH,2019-01-31,15.438742579356768,15.653707917873636,14.999796497471468,15.402387655838533,2453642,37791945.25264697,350000,35.0,201901,0.0,2
600005.SH,2019-02-28,14.952905984371476,15.96181774276811,14.681840255241775,15.114613505760948,3816374,57683018.00343493,350000,35.0,201902,-0.0186837363471044,2
600005.SH,2019-03-29,14.434190976261904,15.023854006051842,14.406809986413228,14.467551795047422,2216778,32071350.533121634,350000,35.0,201903,-0.0428103378539516,2
600005.SH,2019-04-30,14.35086009034665,14.779787796752828,13.765322517467256,14.409193580664468,2429382,35005435.519381806,350000,35.0,201904,-0.0040337311529744,2
600005.SH,2019-05-31,14.223127997648298,14.95776775529334,13.478377268413585,14.333944856238777,3604222,51662719.39764263,350000,35.0,201905,-0.005222271739528,2
600005.SH,2019-06-28,14.118437541841368,14.313240972275327,13.93497888027508,14.175657012174415,1978971,28053214.133039813,350000,35.0,201906,-0.0110428668208155,2
600005.SH,2019-07-31,14.225541842902432,14.816751264050469,13.819067771203636,14.374353874084688,3520500,50604912.81371514,350000,35.0,201907,0.014016765624311,2
600005.SH,2019-08-30,14.560923540468272,15.635510728718842,14.560923540468272,14.890124066604772,2317475,34507490.2712549,350000,35.0,201908,0.0358812783543587,2
600005.SH,2019-09-30,14.832535656509378,15.211297168057156,14.832535656509378,14.898668962065674,1033426,15396671.87079168,350000,35.0,201909,0.0005738632816407,2
600005.SH,2019-10-31,14.865740483513717,14.999516210551636,14.440498175203546,14.858282942948192,2285753,33962364.811692655,350000,35.0,201910,-0.0027107132335318,2
600005.SH,2019-11-29,14.20584777314689,14.325094455663487,13.970870924189573,14.13628732270178,2399990,33926948.21161105,350000,35.0,201911,-0.0485921302628762,2
600005.SH,2019-12-31,13.0404159716426,13.423051063042006,12.475340747055066,13.07234214804294,2655717,34716441.272374146,350000,35.0,201912,-0.0752634090105277,2
600005.SH,2020-01-31,12.339834022950626,12.60203772396459,11.974099878813462,12.08833261912613,2526934,30546418.698578868,350000,35.0,202001,-0.0752741565186254,2
600005.SH,2020-02-28,12.14291331802961,12.224633142640066,11.708704384377516,12.21988310773187,2006783,24522653.68258349,350000,35.0,202002,0.0108824345549196,2
600005.SH,2020-03-31,12.284646570439238,12.838953913436248,11.831893560661952,12.341804048776511,2198536,27133900.50618092,350000,35.0,202003,0.0099772591905971,2
600005.SH,2020-04-30,12.29475137691241,12.769153200432148,11.472648157499588,12.13688981771534,3328688,40399919.49355124,350000,35.0,202004,-0.0166032640164535,2
600005.SH,2020-05-29,11.802053364765191,12.519949422197142,11.802053364765191,11.85336369309319,2188924,25946112.26854032,350000,35.0,202005,-0.0233606903317444,2
