ts_code,trade_date,open,high,low,close,vol,amount,total_mv,market_cap,year_month,monthly_return,market_cap_group
000028.SZ,20190131,39.27546105515352,40.54189833336002,36.925909706798365,38.962031517953086,8126213,316613767.0276001,5000000,500.0,201901,0.0,4
000028.SZ,20190228,42.40910290905276,42.75997262269978,41.77997494317104,42.33053301423795,4123575,174553127.67418626,5000000,500.0,201902,0.0864560025503986,4
000028.SZ,20190329,40.69258161885959,43.15234536498621,39.645379752197776,41.89816903083152,7306746,306139278.9733521,5000000,500.0,201903,-0.0102139980911888,4
000028.SZ,20190430,40.11620447818903,41.21676982413906,39.25310008760921,39.996337964681736,6928332,277107908.20351934,5000000,500.0,201904,-0.045391746468689,4
000028.SZ,20190531,40.008548675517936,41.289474560595615,39.01870884329008,40.23469299166496,8499125,341959685.0727845,5000000,500.0,201905,0.0059594212648594,4
000028.SZ,20190628,43.100704915407306,44.67139103919669,41.97323176368688,43.40241058382658,6046523,262433673.85055083,5000000,500.0,201906,0.078730999459045,4
000028.SZ,20190731,44.30173726689049,46.72807448847027,41.71855718572605,44.26366728166593,7159973,316926662.6177115,5000000,500.0,201907,0.0198435221973658,4
000028.SZ,20190830,44.3306371368995,46.09874030359445,42.26027712964793,43.727260902496376,7280758,318367604.6339377,5000000,500.0,201908,-0.012118435098389,4
000028.SZ,20190930,41.761195435855846,42.59612541932599,41.04137892552917,42.024867237769286,2625638,110342088.36444208,5000000,500.0,201909,-0.0389320901787814,4
000028.SZ,20191031,40.16393043409925,42.19805668210449,40.16393043409925,41.063062485011486,6187173,254064271.504576,5000000,500.0,201910,-0.0228865625515501,4
000028.SZ,20191129,42.185619240830086,43.42163669068805,41.628364452578055,41.70674213504359,4426255,184604675.90894735,5000000,500.0,201911,0.0156753931898541,4
000028.SZ,20191231,37.41964248005573,38.48630207106519,35.02270100105243,36.65041694006697,5790013,212206390.53840795,5000000,500.0,201912,-0.1212351993019398,4
000028.SZ,20200131,35.53454080876371,37.54232466164097,34.27234949133733,35.56662770243327,7602107,270381309.4230619,5000000,500.0,202001,-0.0295709934052312,4
000028.SZ,20200228,32.380307247599816,32.564563549703884,31.835039585148092,32.51595506920662,4495620,146179377.92822665,5000000,500.0,202002,-0.0857734576004781,4
