ts_code,trade_date,open,high,low,close,vol,amount,total_mv,market_cap,year_month,monthly_return,market_cap_group
000018.SZ,20190131,28.43493365140579,28.579591855950788,27.566018071601743,28.19519982132868,2769462,78085534.48757657,5000000,500.0,201901,0.0,4
000018.SZ,20190228,31.11672179601748,33.19079085772022,30.032635925150057,31.367445076614626,6314257,198062109.64712945,5000000,500.0,201902,0.112510117870711,4
000018.SZ,20190329,30.682851326719558,32.9991455908831,30.234181433510557,31.249986311844392,5061229,158163336.97110987,5000000,500.0,201903,-0.0037446073304134,4
000018.SZ,20190430,31.70750108019842,31.70750108019842,30.038274062833096,31.594545508505902,3087555,97549896.95751494,5000000,500.0,201904,0.0110258991227434,4
000018.SZ,20190531,33.23711532555563,33.23711532555563,30.677911057135297,32.388671002712854,3760267,121790050.74535803,5000000,500.0,201905,0.0251348921602039,4
000018.SZ,20190628,33.34138403291716,34.16772252414948,33.24453529401388,33.495378029919685,2825801,94651272.73232508,5000000,500.0,201906,0.0341695720430805,4
000018.SZ,20190731,35.396796782743955,36.83346646080808,34.59111825424662,35.285544347147926,4937346,174216941.24021342,5000000,500.0,201907,0.0534451743052184,4
000018.SZ,20190830,35.77047702282228,36.23007478835272,34.572457323907734,36.08696513937809,3192592,115210956.20825736,5000000,500.0,201908,0.0227124395289353,4
000018.SZ,20190930,35.95074714475461,36.26563932774757,34.61488097847404,35.58826727320688,4008172,142643896.41298416,5000000,500.0,201909,-0.0138193351600804,4
000018.SZ,20191031,33.78854603320845,34.94616287536792,33.78854603320845,34.5456974834182,2161046,74654841.36375096,5000000,500.0,201910,-0.0292953231407698,4
000018.SZ,20191129,36.64062980646716,36.67623104363637,34.3626580664154,36.04058948656793,5181796,186754982.43913972,5000000,500.0,201911,0.0432728852519845,4
000018.SZ,20191231,36.830508774570575,38.05401340631304,34.6976782616566,36.89915352433046,4535835,167368472.02603143,5000000,500.0,201912,0.0238221419236914,4
000018.SZ,20200131,38.52409112964928,39.08606764426429,37.87658414399813,38.07000010139375,2795930,106441055.38348982,5000000,500.0,202001,0.031730987440979,4
000018.SZ,20200228,36.9396293930624,36.9396293930624,34.3686124748768,36.08717871443626,4051813,146218499.84847614,5000000,500.0,202002,-0.0520835666319027,4
000018.SZ,20200331,33.86327015604506,35.63909946035679,32.87601370794265,34.40054180008686,5574089,191751681.6419044,5000000,500.0,202003,-0.0467378435897145,4
000018.SZ,20200430,36.611937404687446,37.62405975341145,36.56486680732187,36.81807338414368,4000944,147307049.79784936,5000000,500.0,202004,0.0702759740851148,4
000018.SZ,20200529,37.54181040823676,38.043033783670914,37.537473072091714,37.99969019703983,2086563,79288747.57660602,5000000,500.0,202005,0.0320933906716867,4
000018.SZ,20200630,39.42670931427398,39.42670931427398,37.79924378067747,39.13443449952143,4337478,169744748.6841152,5000000,500.0,202006,0.0298619356262539,4
000018.SZ,20200731,43.79815190843152,43.79815190843152,41.61705891200689,43.29647330683505,4163451,180262745.08581567,5000000,500.0,202007,0.1063523431612258,4
000018.SZ,20200831,43.10130224019399,45.05376132887621,40.59872962700659,42.79786220986577,5117539,219019728.97561425,5000000,500.0,202008,-0.0115162057989273,4
000018.SZ,20200930,44.7451887874763,46.13484044290503,42.79339009807439,44.21311277326522,4507492,199290252.1205908,5000000,500.0,202009,0.0330682536538755,4
000018.SZ,20201030,43.14242774897863,44.43411051435288,43.0373297815569,43.09777771272677,3790342,163355316.97121224,5000000,500.0,202010,-0.025226341023717,4
000018.SZ,20201130,40.34983023475061,43.02881858377523,38.87478263096157,40.71026499861315,5176022,210717227.2586516,5000000,500.0,202011,-0.0553975829108375,4
000018.SZ,20201231,38.58254049493028,39.2729433510326,38.04142295174664,38.75209670195257,3322441,128751554.91853198,5000000,500.0,202012,-0.0481001117710063,4
000018.SZ,20210129,40.72628939870738,41.99242588290368,39.33689114892605,40.58026473872837,4169454,169197547.13594994,5000000,500.0,202101,0.047175977362889,4
000018.SZ,20210226,39.72491880538933,39.80050425460497,37.705458841437725,39.619030894770695,4294930,170160964.3608775,5000000,500.0,202102,-0.0236872245695406,4
000018.SZ,20210331,37.06165499341812,38.80913066120951,36.0202375515836,37.06274726600805,5947905,220445699.7772256,5000000,500.0,202103,-0.0645216092123052,4
000018.SZ,20210430,38.10377633751386,38.71383376882935,35.510806722562066,37.60033132629182,5166215,194251395.70285872,5000000,500.0,202104,0.0145047008098293,4
000018.SZ,20210531,38.66408281636747,40.67658437432021,38.66408281636747,39.395474232324894,4080234,160742753.40885594,5000000,500.0,202105,0.0477427416916889,4
000018.SZ,20210630,41.906094368752406,44.06263446108973,41.70156302912427,42.21374751627949,4259898,179826258.61710396,5000000,500.0,202106,0.0715379961498758,4
000018.SZ,20210730,47.775693245969656,47.775693245969656,47.03432601419435,47.54049263307935,4067102,193352032.6689823,5000000,500.0,202107,0.1261850802216892,4
000018.SZ,20210831,50.380469719179935,53.25499263962863,50.266264077902775,50.36416344025896,3992645,201086225.33893275,5000000,500.0,202108,0.0593950683046742,4
000018.SZ,20210930,48.96351967282565,50.39027115921229,47.42217543697243,48.45230416476773,3352247,162424091.27943012,5000000,500.0,202109,-0.037960707473262,4
000018.SZ,20211029,48.49765648422,49.02241664181464,48.00531799739272,48.76110073568944,2324205,113330794.13539308,5000000,500.0,202110,0.0063732071414315,4
000018.SZ,20211130,51.71015891122103,53.617460453160135,49.176563805903896,51.53369655166177,5665882,291983843.6855225,5000000,500.0,202111,0.0568608126998864,4
000018.SZ,20211231,49.91551755372812,52.56194663469453,49.91551755372812,50.26198673752798,5305008,266640241.73847985,5000000,500.0,202112,-0.0246772480770697,4
000018.SZ,20220131,51.77654087809847,54.38490171079479,50.2677791426437,52.115692328457136,3571769,186145214.27232105,5000000,500.0,202201,0.0368808658640844,4
000018.SZ,20220228,55.788713060889606,55.788713060889606,53.00020516147067,54.985947647239065,3939502,216617250.7281936,5000000,500.0,202202,0.0550746846207521,4
000018.SZ,20220331,50.81430518931763,52.38923631220192,50.14023389639608,50.33572599091401,4680417,235592187.63521576,5000000,500.0,202203,-0.0845710923481475,4
000018.SZ,20220429,50.09264536725664,53.576863882653214,48.63807854219546,50.78539890969466,6476960,328934997.3221359,5000000,500.0,202204,0.0089334743848101,4
000018.SZ,20220531,53.93898938165072,56.53114382592101,51.9966819857262,53.829224693818446,2542593,136865809.90192991,5000000,500.0,202205,0.0599350571123058,4
000018.SZ,20220630,55.985523319741006,57.7051880192129,52.50679645093088,55.81306077571777,5124528,286015592.71086746,5000000,500.0,202206,0.0368542570171392,4
000018.SZ,20220729,57.27479815138427,57.91092411373165,55.288415351001575,56.83481701227157,4637625,263578568.24653596,5000000,500.0,202207,0.0183067587111853,4
000018.SZ,20220831,57.21891019305762,58.0720957539336,55.41279541893868,56.9619217441666,2526771,143929731.96742958,5000000,500.0,202208,0.0022363885128298,4
000018.SZ,20220930,63.15119671747963,65.70870291140363,62.88301390643829,63.0226377682596,7371305,464559084.8943608,5000000,500.0,202209,0.1063994303302042,4
000018.SZ,20221031,61.75189446179456,66.19730863394096,61.75189446179456,63.06905970922863,3963019,249943881.93980756,5000000,500.0,202210,0.0007365915266785,4
000018.SZ,20221130,58.75782877639555,58.75782877639555,56.58116151338865,58.20288782763265,4860726,282908290.13885754,5000000,500.0,202211,-0.0771562459315361,4
000018.SZ,20221230,56.84228587767367,57.98114323191237,54.11403580980882,57.016271301183934,4935563,281407399.0320853,5000000,500.0,202212,-0.020387588498407,4
000018.SZ,20230131,57.86910152700317,59.91227852158478,55.58299213335297,57.61111531587423,5493462,316484472.76537305,5000000,500.0,202301,0.0104328817215717,4
000018.SZ,20230228,58.9058034477951,60.074328913342285,57.929241478539375,58.8004128119372,5853477,344186863.9851797,5000000,500.0,202302,0.0206435423015542,4
000018.SZ,20230331,58.56554421877159,59.256799997126926,54.89268053637122,58.23989532476281,4687553,273002596.0492779,5000000,500.0,202303,-0.0095325434018143,4
000018.SZ,20230428,59.70777743019986,61.74648336237939,55.38066942217348,58.66541938937884,6047559,354782585.01701254,5000000,500.0,202304,0.0073064016039723,4
000018.SZ,20230531,58.08254196132378,60.18574104387086,56.77365016283053,58.34227596098412,4933721,287844512.09650254,5000000,500.0,202305,-0.0055082437278753,4
000018.SZ,20230630,61.06924724642664,63.52161586860974,59.35607001646042,60.99879839600546,5193000,316766760.0704564,5000000,500.0,202306,0.0455334042298567,4
000018.SZ,20230731,57.872459507131,60.69009941982424,56.7503529335278,57.76962365878418,5263181,304051985.6180634,5000000,500.0,202307,-0.0529383335759733,4
000018.SZ,20230831,58.54852677549966,58.58272041621443,57.69955398213271,57.729577242867066,4186329,241675003.36955443,5000000,500.0,202308,-0.0006932088765826,4
000018.SZ,20230929,54.34829165161303,54.40255343016377,53.69323495049503,53.82359734349482,3096700,166675533.8936004,5000000,500.0,202309,-0.0676599428909703,4
000018.SZ,20231031,50.18503767351938,51.72869490470827,48.36869578588193,50.97123225245584,4378096,223156948.0395479,5000000,500.0,202310,-0.052994694368635,4
000018.SZ,20231130,51.52560910416684,53.21620005695436,48.952570066323325,52.07338351414287,3529386,183787070.74744663,5000000,500.0,202311,0.0216230060169662,4
000018.SZ,20231229,50.998780359122286,53.83074722137768,49.25842586811491,51.07598506434524,6677507,341060247.7990608,5000000,500.0,202312,-0.019153709294245,4
000018.SZ,20240131,54.10619075311436,55.31889506874558,52.191206477277696,53.70659077861284,4930284,264788745.2103424,5000000,500.0,202401,0.0515037685705634,4
000018.SZ,20240229,53.9079476162803,57.08363270749231,51.46231091698641,54.02131025010585,4618915,249519840.23386765,5000000,500.0,202402,0.005859978578613,4
000018.SZ,20240329,55.54200914660361,57.61114565901256,54.00803648514968,55.62699840016656,6175334,343515294.53849417,5000000,500.0,202403,0.0297232359346109,4
000018.SZ,20240430,57.98194681031894,59.9504795669498,57.91883962975112,59.17732129137836,5066560,299825448.9620459,5000000,500.0,202404,0.0638237365545355,4
000018.SZ,20240531,57.3640149152172,58.98928948819764,57.3640149152172,57.70993621378855,2124651,122613473.68656205,5000000,500.0,202405,-0.024796409258957,4
000018.SZ,20240628,50.82245998622385,53.439323724383954,48.22067679162808,51.27196825908757,6406485,328473095.57232064,5000000,500.0,202406,-0.1115573569662473,4
000018.SZ,20240731,47.86686960798395,47.87261159702962,44.82809531236429,47.5672455073254,4104595,195244278.07314032,5000000,500.0,202407,-0.072256300617161,4
000018.SZ,20240830,44.71797825161985,46.20967564694192,44.332514679688245,44.75426214470814,3154937,141196877.54803908,5000000,500.0,202408,-0.0591369824469667,4
000018.SZ,20240930,43.79422877369424,45.55252618407594,43.1504531177731,43.85607230602585,2815159,123461816.65695944,5000000,500.0,202409,-0.0200693698351699,4
000018.SZ,20241031,41.19781373120132,43.55306753459582,40.424988071297946,41.28294576690247,5604452,231368287.9692081,5000000,500.0,202410,-0.0586720698827796,4
000018.SZ,20241129,42.58957397945614,42.90192565217059,40.98405551806097,42.40675936856258,2718274,115273191.41582008,5000000,500.0,202411,0.0272222241117567,4
000018.SZ,20241231,43.80919295187462,45.536768664646914,43.54357266066477,43.78100596185823,5005687,219154012.39019623,5000000,500.0,202412,0.0324063100731628,4
000018.SZ,20250131,42.875948631812285,44.57351093887654,40.86128682789749,42.726690994233365,5144538,219809085.43409133,5000000,500.0,202501,-0.0240815610436949,4
000018.SZ,20250228,43.70773806882616,44.77164268993006,43.70773806882616,43.993287719411946,4900432,215586114.9254133,5000000,500.0,202502,0.0296441567485188,4
000018.SZ,20250331,45.19646178963367,45.69577318516499,43.91123975942023,45.16850197247998,3007200,135830719.1316418,5000000,500.0,202503,0.0267134900342871,4
000018.SZ,20250430,50.7786980028224,51.50840827017547,49.05260720746193,49.96637222378072,4217580,210737172.16357312,5000000,500.0,202504,0.106221593406484,4
000018.SZ,20250530,55.66526978579371,57.46144451860545,53.391625895296194,55.53783984291788,5278618,293163041.07594347,5000000,500.0,202505,0.1115043452461312,4
000018.SZ,20250630,54.79407534509457,56.71724561893922,51.47550868030336,54.72428989602432,6670481,365037335.98992217,5000000,500.0,202506,-0.0146485702215748,4
000018.SZ,20250731,63.54922033153746,65.57834056649736,62.63105722595615,63.17978468019929,4631098,292591774.4729016,5000000,500.0,202507,0.1545108177783638,4
000018.SZ,20250829,59.74635366043421,63.578949083703485,58.24976502406469,60.51505410663108,5279819,319508532.4582188,5000000,500.0,202508,-0.0421769492735125,4
000018.SZ,20250930,59.98884486540109,61.10338108783894,58.86025593757925,60.43281063458027,3175706,191916839.3291004,5000000,500.0,202509,-0.0013590580602619,4
