ts_code,trade_date,open,high,low,close,vol,amount,total_mv,market_cap,year_month,monthly_return,market_cap_group
600007.SH,20190131,16.809603163496227,17.430747337195324,16.45622757295015,16.699754510755305,2999974,50098829.33864863,2600000,260.0,201901,0.0,4
600007.SH,20190228,17.153115392453977,18.005974732642045,17.050941412091206,17.061142086684832,2680297,45728927.95151509,2600000,260.0,201902,0.0216402927178827,4
600007.SH,20190329,17.14741995504642,17.835852570466148,16.525542086153838,17.089622678693395,2835944,48465212.89790446,2600000,260.0,201903,0.0016693250583026,4
600007.SH,20190430,17.313632659207144,17.93722875771019,16.836259861007257,17.115261765928715,1544269,26430568.17200897,2600000,260.0,201904,0.0015002722832075,4
600007.SH,20190531,16.111536528858725,16.372909053721084,15.451195501661443,16.04589338600865,3119303,50052003.37665694,2600000,260.0,201905,-0.0624803987543358,4
600007.SH,20190628,15.743906920905166,16.0996357340219,15.162062113244744,15.778888536148184,2553237,40287242.02936938,2600000,260.0,201906,-0.016640073783195,4
600007.SH,20190731,15.641152087805164,16.80905507126923,15.641152087805164,16.001670875524553,3167881,50691389.1348276,2600000,260.0,201907,0.0141190134441975,4
600007.SH,20190830,16.538206476003737,17.674623758997843,16.121366467425204,16.714377612245855,2263982,37841050.0553276,2600000,260.0,201908,0.0445395197954874,4
600007.SH,20190930,16.529633305869684,17.304038817719626,15.730747057231984,16.673296727935018,3776841,62972390.68723082,2600000,260.0,201909,-0.0024578171717706,4
600007.SH,20191031,17.357356785513286,17.404166985983927,17.153363473253734,17.376118404837158,1646143,28603575.67929385,2600000,260.0,201910,0.0421525321818694,4
600007.SH,20191129,17.279325711373453,17.99264204888926,16.690656720052406,17.2212433106066,3199736,55103432.18570712,2600000,260.0,201911,-0.0089131007640603,4
600007.SH,20191231,18.09857160883012,18.61436758448901,17.808775285541632,18.150480080309272,2968206,53874363.877254464,2600000,260.0,201912,0.053958750419045,4
600007.SH,20200131,16.7279754298695,17.305206978217015,15.913679464929384,16.88857497197374,2767077,46731987.36772418,2600000,260.0,202001,-0.0695246132748038,4
600007.SH,20200228,16.648239060504057,16.805325975621912,16.33130428596081,16.63104935060385,1600777,26622601.286311574,2600000,260.0,202002,-0.0152485110080186,4
600007.SH,20200331,16.717604251906227,16.96944249129393,15.694904977001851,16.483045673022204,2947083,48576903.69118729,2600000,260.0,202003,-0.0088992386746944,4
600007.SH,20200430,16.70465909045163,17.427405996308707,16.592099476863936,16.847685984504963,2628077,44277016.03909985,2600000,260.0,202004,0.0221221440937682,4
600007.SH,20200529,15.919420579836125,16.403882209471075,15.204898135385228,15.80532046739775,2870970,45376600.90228492,2600000,260.0,202005,-0.061869951639999,4
600007.SH,20200630,16.03772236635026,16.719600918705147,15.265580526085186,16.085206451630523,3078565,49519353.59976392,2600000,260.0,202006,0.0177083397207986,4
600007.SH,20200731,14.628623045772391,14.92027478355235,14.412060758382482,14.670098348133484,2820523,41377349.8031725,2600000,260.0,202007,-0.0879757501249598,4
600007.SH,20200831,13.048537318184652,13.687559687107209,12.743754329914443,13.02829500061846,3316666,43210503.06652123,2600000,260.0,202008,-0.1119149516624689,4
600007.SH,20200930,12.57389019520086,12.861491247790036,12.482690753741604,12.614009253305849,2867644,36172487.95118699,2600000,260.0,202009,-0.0317989228285778,4
600007.SH,20201030,12.97638335309278,12.97638335309278,12.084294728875571,12.79206787592694,2851678,36478858.53628759,2600000,260.0,202010,0.0141159419693963,4
600007.SH,20201130,13.058301701312116,13.364136645641262,12.723217805849169,13.016613041258625,2067929,26917431.589796904,2600000,260.0,202011,0.0175534688769318,4
600007.SH,20201231,12.759787548495527,13.159742477490443,12.342594526383388,12.65604151166581,2145386,27152094.274546664,2600000,260.0,202012,-0.0277008718358542,4
600007.SH,20210129,12.193840317627842,12.407039708644865,11.826372912197556,12.12984348560737,2349903,28503955.596359216,2600000,260.0,202101,-0.0415768252319188,4
600007.SH,20210226,12.343548185261088,12.756769284114146,11.791868423043168,12.333234711869004,2295543,28311470.610187907,2600000,260.0,202102,0.0167678359991179,4
600007.SH,20210331,12.45205246807288,12.562496017898068,11.85702324637304,12.470334858232908,2198930,27421393.42981409,2600000,260.0,202103,0.0111163169733536,4
600007.SH,20210430,12.974244736430055,13.33087150177496,12.877138758901545,12.920426924215374,2240690,28950671.404820144,2600000,260.0,202104,0.0360930216469139,4
600007.SH,20210531,12.738433122351832,13.206668516735943,11.954687599355903,12.645728353255077,3395815,42942554.02790889,2600000,260.0,202105,-0.021260796765582,4
600007.SH,20210630,12.733654121809511,13.358523691233144,12.263421614077869,12.736915426443826,3544724,45148849.79808567,2600000,260.0,202106,0.0072108992571611,4
