ts_code,trade_date,open,high,low,close,vol,amount,total_mv,market_cap,year_month,monthly_return,market_cap_group
600009.SH,20190131,18.74361486643397,19.6888067548051,18.74361486643397,19.10305144836868,2896981,55341177.08794655,11000000,1100.0,201901,0.0,5
600009.SH,20190228,18.22216892032491,18.24766431688889,17.211355955833987,18.11932199545049,3294235,59689304.69368285,11000000,1100.0,201902,-0.0514959327611608,5
600009.SH,20190329,17.55925863237309,18.30019608628857,17.27668706319912,17.496874624668244,4159312,72774960.58887812,11000000,1100.0,201903,-0.0343526855441133,5
600009.SH,20190430,16.05882970502031,16.451360052037156,16.032128620631685,16.090852508189094,3617225,58204233.963934295,11000000,1100.0,201904,-0.0803584723923692,5
600009.SH,20190531,17.025035555063848,17.2881360793069,16.45403597627083,16.91440586720058,2451690,41468879.72055699,11000000,1100.0,201905,0.0511814621750061,5
600009.SH,20190628,18.19584141238928,18.86617446604233,17.563987487883793,18.055257067911803,3892549,70280972.84444302,11000000,1100.0,201906,0.0674484938855284,5
600009.SH,20190731,17.587370894872848,17.996027937745065,17.288023389955292,17.72526772571047,3030396,53714580.4149221,11000000,1100.0,201907,-0.0182766349412879,5
600009.SH,20190830,17.12078367291531,17.180937233259083,16.401530964410284,17.026390279512963,2007854,34186505.828281224,11000000,1100.0,201908,-0.0394283153863896,5
600009.SH,20190930,16.623771334073435,16.68167337567192,16.20004205843384,16.577897345445145,3296577,54650315.09735552,11000000,1100.0,201909,-0.0263410462643669,5
600009.SH,20191031,17.56885327639726,17.773686455545608,16.994592008053324,17.441030375917276,2223556,38781107.73855312,11000000,1100.0,201910,0.052065289854704,5
600009.SH,20191129,18.50369572088004,18.768250859913703,17.70876496005167,18.584375001921167,2238005,41591924.17617458,11000000,1100.0,201911,0.0655548784309574,5
600009.SH,20191231,17.109525903818053,17.855839401779573,16.56506362652921,17.195794883086005,2453984,42198205.510374926,11000000,1100.0,201912,-0.0747176119020207,5
600009.SH,20200131,16.84759276614456,17.11354074104986,15.919388765557835,16.68511431794776,4086424,68182451.59160537,11000000,1100.0,202001,-0.0296979912013579,5
600009.SH,20200228,17.62052641739674,18.543253160785635,17.18501052519877,17.630734725584308,2736537,48247157.91374631,11000000,1100.0,202002,0.0566744937803251,5
600009.SH,20200331,17.300725183948693,18.44836917544133,16.943125960563837,17.432224304541148,3611493,62956356.05028022,11000000,1100.0,202003,-0.0112593391105305,5
600009.SH,20200430,18.194151921637577,19.07579835086847,17.27217666972691,18.11873203110409,3529454,63949231.24210847,11000000,1100.0,202004,0.0393815335650602,5
600009.SH,20200529,17.277531149620064,17.686340917738715,16.2749297309825,16.950542642561942,4110278,69671442.51178421,11000000,1100.0,202005,-0.0644741247089887,5
600009.SH,20200630,16.801563627948195,17.01876853642545,15.97606278698579,16.67835721972295,3631106,60560882.97067933,11000000,1100.0,202006,-0.0160576229669218,5
600009.SH,20200731,17.54235855079936,18.55456389219266,16.863221084399964,17.58962592986635,4219100,74212390.76069912,11000000,1100.0,202007,0.0546377978441294,5
600009.SH,20200831,18.42142682367643,18.80110185336276,17.594625557080306,18.303643498735525,3917190,71698849.27681181,11000000,1100.0,202008,0.0405931070800549,5
600009.SH,20200930,19.267079411987044,20.272818885166288,18.769587708944165,19.409605654029377,3277075,63606733.44867832,11000000,1100.0,202009,0.0604230603251345,5
600009.SH,20201030,20.583569902719688,20.583569902719688,19.000483557124607,20.140249539470695,4162368,83831130.19510756,11000000,1100.0,202010,0.0376434173091837,5
600009.SH,20201130,19.58360296981252,20.125383494234185,19.296389714393595,19.79559381660328,3095851,61284208.91272507,11000000,1100.0,202011,-0.0171127831456093,5
600009.SH,20201231,19.912403244878192,20.191625175766045,19.66561101836416,19.84892289919191,1551496,30795524.48240465,11000000,1100.0,202012,0.0026939875147318,5
600009.SH,20210129,20.0350260643767,20.307148975727888,19.885016411118244,19.9354937802155,1919083,38257867.2102173,11000000,1100.0,202101,0.0043614901152704,5
600009.SH,20210226,19.560737786366484,20.782542804120865,19.348369185909736,19.8636714760302,3511584,69752950.93648404,11000000,1100.0,202102,-0.0036027351505371,5
600009.SH,20210331,19.704015636077315,20.074803015533902,18.655053042013225,19.392270241048557,2729505,52931298.58429323,11000000,1100.0,202103,-0.0237318280032216,5
600009.SH,20210430,19.46030420234028,19.51107605638013,18.70131908438197,19.240814422290764,2960008,56952964.61649604,11000000,1100.0,202104,-0.0078101128374952,5
600009.SH,20210531,19.04637295968457,19.688359277314188,19.039103085010783,19.2842924429372,2344463,45211310.11364587,11000000,1100.0,202105,0.0022596767315661,5
600009.SH,20210630,21.177872600949144,21.448619265791663,20.968668302995862,21.3806309046496,2539367,54293268.55844733,11000000,1100.0,202106,0.1087070457946812,5
600009.SH,20210730,20.09821944797856,20.603131050055573,19.322328576737405,20.3213754937529,3093051,62855050.7923279,11000000,1100.0,202107,-0.0495427574434365,5
600009.SH,20210831,21.496345140049623,22.6384981464533,21.028952070577198,21.369904896862792,3729295,79694679.48234592,11000000,1100.0,202108,0.0515973637430313,5
600009.SH,20210930,23.14731759506629,23.14731759506629,22.049850808100164,22.68780975571908,3259518,73951324.27934194,11000000,1100.0,202109,0.0616710680378254,5
600009.SH,20211029,21.502806693165468,22.194688735296975,21.05118529318951,21.74488389733318,2418158,52582564.95540741,11000000,1100.0,202110,-0.0415609029050592,5
600009.SH,20211130,21.434993469839675,22.61567229684217,20.52766594120561,21.621213148820605,3615435,78170090.76070622,11000000,1100.0,202111,-0.0056873492218435,5
600009.SH,20211231,23.62853474209257,24.854443706712207,23.62853474209257,23.936276811721577,3792806,90785654.30915846,11000000,1100.0,202112,0.1070737172316,5
600009.SH,20220131,25.321400224803035,25.9671159318534,24.59452402840036,25.127359794173667,2693595,67682930.70478722,11000000,1100.0,202201,0.0497605785486579,5
600009.SH,20220228,24.668585250920295,25.53836542931574,24.34631973714116,25.10292515290517,3629080,91100523.61390509,11000000,1100.0,202202,-0.0009724317026799,5
600009.SH,20220331,25.49341376015684,26.496822942838133,24.794844678453792,25.37996892739516,2736881,69461954.73797819,11000000,1100.0,202203,0.011036314405691,5
600009.SH,20220429,25.13659257723701,25.562748613558288,24.789825742841764,25.07985487178112,2283513,57270174.63782551,11000000,1100.0,202204,-0.0118248393633808,5
600009.SH,20220531,27.05596696373102,28.348224327308856,26.035315769025328,26.898728601458675,3847791,103500685.82413527,11000000,1100.0,202205,0.0725232956480974,5
600009.SH,20220630,25.121244894485983,25.270388575242308,25.074903695995165,25.102648926041173,1684216,42278282.96362136,11000000,1100.0,202206,-0.0667719170682328,5
600009.SH,20220729,24.60597655109561,25.708799340385035,23.895503469488663,24.75710536546689,4205269,104110287.7231316,11000000,1100.0,202207,-0.013765223008629,5
600009.SH,20220831,23.979500870353423,25.22998189826301,22.96762498846202,24.424021029464495,4364712,106603817.67555603,11000000,1100.0,202208,-0.0134540904958545,5
600009.SH,20220930,24.12696583873137,24.30728782542199,24.077637374191884,24.183133802287887,2477498,59913665.62890064,11000000,1100.0,202209,-0.0098627178090786,5
600009.SH,20221031,25.387896092891303,26.206408591178604,24.59500562433237,25.330510254157694,3361563,85150106.04149711,11000000,1100.0,202210,0.0474453171061419,5
600009.SH,20221130,25.21048193020192,26.317123256764383,24.52653132179657,25.18956893905973,4344954,109447518.32004333,11000000,1100.0,202211,-0.0055640930120953,5
600009.SH,20221230,26.29554802649108,27.047765002948907,24.71670676155525,25.94194223502242,3540791,91854995.58828726,11000000,1100.0,202212,0.0298684466488046,5
600009.SH,20230131,26.18568203785605,26.90958551014065,24.88908676150516,26.01339425363162,3498651,91011787.81886251,11000000,1100.0,202301,0.0027543048998366,5
600009.SH,20230228,25.743625942065915,25.758369880285876,24.69766524462857,25.732725416042623,1892467,48698333.669921935,11000000,1100.0,202302,-0.0107893969872776,5
600009.SH,20230331,25.084162172028467,25.8682789438875,24.29962128347648,25.28852103150445,3532664,89335847.86123866,11000000,1100.0,202303,-0.0172622362130844,5
600009.SH,20230428,24.129971716231925,24.639977133356563,23.0447432698657,24.074545649055025,3651334,87904207.06294666,11000000,1100.0,202304,-0.0480049972450765,5
600009.SH,20230531,22.5090936621233,23.161105055648736,22.476126338889184,22.853012620853782,3549667,81120584.75082818,11000000,1100.0,202305,-0.0507396087971109,5
600009.SH,20230630,23.994934453613787,24.590724954465696,23.897612511850948,23.90574181295372,1726550,41274458.52715524,11000000,1100.0,202306,0.0460652260411085,5
600009.SH,20230731,24.844290029528203,25.695495833883697,24.844290029528203,25.17485317177518,2506766,63107465.98599818,11000000,1100.0,202307,0.0530881396089442,5
600009.SH,20230831,24.33463484958526,25.0470954803816,23.28498029015372,24.42122861183896,2661592,64999346.70344168,11000000,1100.0,202308,-0.0299356089504881,5
600009.SH,20230929,25.749765592769663,27.30233850748792,24.791154111281465,25.827473185261645,4352969,112426190.1237752,11000000,1100.0,202309,0.057582875774766,5
600009.SH,20231031,25.050141309346067,25.08494568902468,23.619609706765196,24.866522305195108,2784435,69239215.03486595,11000000,1100.0,202310,-0.0372065386797071,5
600009.SH,20231130,25.216291934315716,25.95459206833416,23.812070792078817,25.10964079335909,3353865,84214345.41941929,11000000,1100.0,202311,0.0097769396612887,5
600009.SH,20231229,23.39015156053612,23.53268422647857,21.99035703470831,23.36271676966572,3179541,74282715.84053971,11000000,1100.0,202312,-0.069571844458858,5
600009.SH,20240131,25.70396513444833,26.50752327377875,24.739812280050025,25.75597152952148,3456502,89025567.10373405,11000000,1100.0,202401,0.102439060638837,5
600009.SH,20240229,25.41788632240331,26.898046788447058,25.044022730500444,25.7472181577985,2752760,70875912.2560614,11000000,1100.0,202402,-0.0003398579515024,5
600009.SH,20240329,26.3703084960228,26.85091715040061,24.81642437076979,26.19838887825345,3385117,88684611.56438668,11000000,1100.0,202403,0.0175230860937998,5
600009.SH,20240430,25.23443467395961,25.82906564099372,24.516296643598483,25.331987585710685,2897725,73405133.7268035,11000000,1100.0,202404,-0.0330707852520633,5
600009.SH,20240531,22.456504444524853,22.81598837710498,21.7442877184314,22.446806163760257,3413334,76618446.67017245,11000000,1100.0,202405,-0.1138947906155577,5
600009.SH,20240628,22.35802758353601,23.106620379276727,21.90252507500263,22.725663672162096,1577905,35858938.33662293,11000000,1100.0,202406,0.0124230372181877,5
600009.SH,20240731,23.37711800795253,24.474128279711618,22.689128544427703,23.288236704759864,3816049,88869052.38896218,11000000,1100.0,202407,0.0247549660469055,5
600009.SH,20240830,23.48277642693174,25.10114128406216,23.290540027322013,23.746546899544885,2817182,66898344.487553656,11000000,1100.0,202408,0.0196799010846255,5
600009.SH,20240930,23.709082472077217,24.70788609854966,22.652692494910784,23.425876933253395,3967481,92941721.64102112,11000000,1100.0,202409,-0.0135038566932709,5
600009.SH,20241031,22.157074342737133,23.232189933874785,21.17465211888054,22.323033973293896,4891351,109189794.54830506,11000000,1100.0,202410,-0.0470779797529797,5
600009.SH,20241129,24.09271006360541,24.599937960538515,23.47870627114754,23.89119145963724,2730834,65242877.93848699,11000000,1100.0,202411,0.0702484029822918,5
600009.SH,20241231,23.67683361079553,24.5845630484317,23.450295823795148,23.494320473611204,2426136,57000416.69656519,11000000,1100.0,202412,-0.0166116029289089,5
600009.SH,20250131,23.249926353982445,23.92046312508807,22.60662918436788,23.31660494340564,3033193,70723762.89810337,11000000,1100.0,202501,-0.0075641911161115,5
600009.SH,20250228,25.79621175451085,26.690722389746654,24.545879096248573,25.414978501177025,3416210,86822903.70550597,11000000,1100.0,202502,0.0899948154057843,5
600009.SH,20250331,23.77473930354688,25.212342874466728,23.605076642834188,24.131643291437992,3272294,78965831.5527128,11000000,1100.0,202503,-0.0504952309788339,5
600009.SH,20250430,24.89763997085787,26.129467561588307,24.89763997085787,25.098628269339944,4260169,106924398.09556568,11000000,1100.0,202504,0.0400712444744715,5
600009.SH,20250530,23.34653341910025,23.911269032530573,21.90514399152617,23.19321251814255,4449474,103197596.0759498,11000000,1100.0,202505,-0.0759171270537131,5
600009.SH,20250630,22.828243427942567,24.214229083962675,21.810364382290757,22.876010191731822,4677219,106996109.51296172,11000000,1100.0,202506,-0.0136765153237223,5
600009.SH,20250731,20.77478829449912,22.25388363882709,20.078531919543597,20.996250262410456,4333658,90990567.91969717,11000000,1100.0,202507,-0.0821716686417973,5
600009.SH,20250829,20.85604819372687,21.28606756495308,20.237108138399385,20.610863830297635,1766450,36408060.41302926,11000000,1100.0,202508,-0.0183550123139262,5
600009.SH,20250930,21.091413943053187,22.36927719851005,20.46966603454593,21.40995735569141,3007298,64386121.93585607,11000000,1100.0,202509,0.0387705014196988,5
600009.SH,20251031,22.202561547606354,22.70796017184265,20.595122472169557,21.86703304218172,4479847,97960962.37291864,11000000,1100.0,202510,0.0213487434326349,5
600009.SH,20251128,22.646929259711957,23.327416393897348,21.423072199240377,22.724109482115196,3412669,77549863.98222058,11000000,1100.0,202511,0.0391949121895121,5
